timestamp,value,label,bk_ts_diff,bk_ts_diff2,rate_last_day,rate_last_week,diff_last_day,diff_last_week,bk_ts_ewma_zscore,bk_ts_slope,bk_ts_rate_slope,bk_ts_rate_sum,bk_ts_turning_point,bk_ts_increasing,skew,kurt,range,coefficient_of_variation,binned_entropy,diff_quantile_of_history,diff_max_of_history,diff_min_of_history,diff_mean_of_history,diff_median_of_history,rate_quantile_of_history,rate_max_of_history,rate_min_of_history,rate_mean_of_history,rate_median_of_history
1489421340,0.7055611397961512,1.0,-0.2200029225035165,-0.1455669848031842,1.692439261375977,0.9626617569088141,0.28867105936719684,-0.02736621992546684,2.3016763454932323,0.55597234242007,1.154087572270963,1.0555514577736023,0.0,-0.23769605094313467,2.1550544560708143,3.0,0.8959537572254336,0.7826531503143868,1.4084952883921233,0.3558501571371917,-0.2944388602038488,0.6015148970215848,0.3501911216100908,0.3558501571371917,3.0,0.7055611397961512,3.0,3.0,3.0
1489421400,0.9499879318992945,1.0,0.24442679210314333,0.4644297146066598,1.9363141999914588,0.9499879318992945,0.45937130991538044,-0.050012068100705465,3.0,0.6721525620573542,1.1712140364913812,1.0914260364027397,1.0,0.34642893197570723,1.8310598281942743,2.154747080591499,0.8959537572254336,0.8167532169901742,1.4481709773502798,0.600276949240335,-0.050012068100705465,0.8459416891247281,0.5935722464947135,0.600276949240335,3.0,0.9499879318992945,3.0,3.0,3.0
1489421460,0.5440819137150072,1.0,-0.4059060181842873,-0.6503328102874306,1.1696977165169897,0.7326888123354037,0.07893446063189735,-0.1985006186711189,1.0467031781503826,0.6849603807259387,1.0152959678365465,1.0412447161321807,1.0,-0.42727492061164013,1.6750214687754108,1.651932982960039,0.8959537572254336,0.7901565633036634,1.5643793956603973,0.19437093105604775,-0.45591808628499275,0.4400356709404408,0.18526263446911018,0.19437093105604775,2.8097364499312323,0.5440819137150072,3.0,2.133870332296792,2.8097364499312323
1489421520,0.7364553006780306,1.0,0.1923733869630233,0.5982794051473106,1.5093287206203596,1.0240194854866513,0.24851964384156955,0.01727435625680185,1.737774120613515,0.7284100178985945,1.062766735221553,1.0585188273770985,1.0,0.3535743095180139,1.4389602927035403,0.7912583429792184,0.8959537572254336,0.7704623067127486,1.6781039714521384,0.38674431801907105,-0.26354469932196944,0.6324090579034641,0.3773670371330746,0.38674431801907105,3.0,0.7364553006780306,3.0,2.8226278789192216,3.0
1489421580,0.8348654788285073,1.0,0.0984101781504767,-0.0939632088125466,2.0760321573535543,1.133200845624854,0.43272070671054474,0.09813334343360536,1.9720044800251304,0.7841766814645446,1.0590290040185242,1.0699613523293008,0.0,0.1336268176220249,1.2181376548820442,0.043323070772477656,0.8959537572254336,0.7563069585223702,1.7891372552158136,0.48515449616954776,-0.16513452117149274,0.7308192360539408,0.47461611165422246,0.48515449616954776,3.0,0.8348654788285073,3.0,3.0,3.0
1489421640,1.0,1.0,0.16513452117149274,0.06672434302101604,2.101408450704225,1.4286567164179105,0.5241286863270778,0.30004178854993735,2.40617418908434,0.8514745845249085,1.1046801235353847,1.0731796741596404,0.0,0.19779775947043754,1.069559817230763,-0.4179042858174786,0.8872832369942197,0.7456450508956683,1.7228231443914896,0.6502890173410405,0.0,0.8959537572254336,0.6375851951944586,0.6502890173410405,3.0,1.0,3.0,3.0,3.0
1489421700,0.993130376488486,1.0,-0.006869623511513989,-0.17200414468300673,2.0987967729756676,1.5283350424031814,0.5199400279630169,0.34331842496320397,2.153405187741002,0.921891947627731,1.0823394159085,1.0670144835070403,1.0,-0.006869623511513989,0.9058008320453474,-0.8281942292089095,0.8872832369942197,0.7368086815569225,1.7531463598425538,0.6434193938295265,-0.006869623511513989,0.8890841337139196,0.6276889178614931,0.6434193938295265,3.0,0.993130376488486,3.0,3.0,3.0
1489421760,0.6461950284644082,1.0,-0.34693534802407777,-0.3400657245125638,1.759348508154922,0.9793190013396638,0.27890280326333594,-0.013646175045829878,0.819041777948343,0.9185659015358282,0.9760417830882875,1.0416825338945157,0.0,-0.34933514897688767,0.7860928781877465,-1.0005949956731355,0.8872832369942197,0.7108245224289006,1.7996448942282695,0.29648404580544874,-0.35380497153559176,0.5421487856898418,0.2783431152731086,0.29648404580544874,3.0,0.6461950284644082,3.0,2.1028910254833697,3.0
1489421820,0.6409448708340544,1.0,-0.005250157630353858,0.3416851903937239,1.578035886607936,0.9863543896500915,0.23477865099491235,-0.008867080691227658,0.7322709067336076,0.8932264234370535,0.9763639263632942,1.0363690741772658,0.0,-0.008124726126151295,0.6882953092254713,-1.121787922584525,0.8728323699421966,0.6758867040597974,1.8397436594944294,0.2912338881750949,-0.3590551291659456,0.536898628059488,0.2724092151917483,0.2912338881750949,3.0,0.6409448708340544,3.0,2.0467957086047757,3.0
1489421880,0.9366956106004245,1.0,0.2957507397663701,0.301000897396724,1.8340549225929572,1.2830638787445996,0.42597175001061216,0.2066496431954934,1.6769431207523067,0.9254078779278339,1.041024766543997,1.053882993976092,1.0,0.4614292948183094,0.5462246308289731,-1.3572538262978644,0.8728323699421966,0.6543897595546737,1.8538120985069928,0.586984627941465,-0.0633043893995755,0.8326493678258581,0.5675134083089761,0.586984627941465,3.0,0.9366956106004245,3.0,2.9269677785979527,3.0
1489421940,0.8834085957097011,1.0,-0.053287014890723405,-0.3490377546570935,1.8669201484403315,1.2355328869277116,0.41021824718423194,0.16840650628220422,1.3953198024287135,0.9450656225721327,1.014404067889795,1.0484610100792504,1.0,-0.056888293579774846,0.40218552003003305,-1.527859327480165,0.8728323699421966,0.6323512850729852,1.9063239349241412,0.5336976130507416,-0.1165914042902989,0.7793623529351347,0.512498765266876,0.5336976130507416,3.0,0.8834085957097011,3.0,2.6645635107485446,3.0
1489422000,1.0,1.0,0.1165914042902989,0.1698784191810223,2.27439024390244,1.0092787853226486,0.5603217158176945,0.009193480986209757,1.676651784671091,0.9750539313114858,1.0170443689036037,1.057170727314295,1.0,0.13197902403998374,0.28016532961295343,-1.6314352062705635,0.8728323699421966,0.6126783934840091,1.9063239349241412,0.6502890173410405,0.0,0.8959537572254336,0.6272089978469058,0.6502890173410405,3.0,1.0,3.0,2.9192467115661715,3.0
1489422060,0.7788688272964612,1.0,-0.22113117270353877,-0.3377225769938377,1.5091847926315847,1.1774056245865012,0.2627830364117427,0.11735608178873025,0.8625804817328644,0.9431863590417575,0.9827379065575521,1.0338420985413035,1.0,-0.22113117270353877,0.16984005203146826,-1.6739067770186178,0.8641618497109828,0.5791415098344384,1.9935293301885872,0.42915784463750173,-0.22113117270353877,0.6748225845218948,0.4034204712576895,0.42915784463750173,3.0,0.7788688272964612,3.0,2.1938110617893667,3.0
1489422120,0.9501140015270015,1.0,0.1712451742305403,0.3923763469340791,1.6483373142770772,1.3211056395433551,0.37370649482458873,0.23093305710577283,1.356033618723009,0.9563792578707261,0.9917844808088977,1.0479334288949511,1.0,0.21986394657101763,0.037879758964382226,-1.7112448460067589,0.8641618497109828,0.559946424015527,1.9770083891446983,0.600403018868042,-0.04988599847299846,0.8460677587524351,0.5728835547007447,0.600403018868042,3.0,0.9501140015270015,3.0,2.6052827026403373,3.0
1489422180,0.9521353296783359,1.0,0.0020213281513343784,-0.16922384607920593,2.3364899866448634,1.381722161261527,0.5446286272654672,0.26304214121197567,1.2904999296995603,0.9445089792638957,0.9951072659588852,1.0421375922213645,0.0,0.002127458545064851,-0.08068498150063606,-1.7124445406581297,0.8641618497109828,0.5313968553182747,1.9683414654489426,0.6024243470193764,-0.04786467032166408,0.8480890869037695,0.5724684755860491,0.6024243470193764,3.0,0.9521353296783359,3.0,2.5284228910741016,3.0
1489422240,0.5750567132237103,1.0,-0.3770786164546256,-0.37909994460595997,1.201659126232179,0.9119355299829945,0.096504434403335,-0.05553250533040588,-0.040585539232537785,0.8649191615144275,0.8909313961683499,1.023468278979866,1.0,-0.39603468614279413,-0.1424152997323324,-1.6200936473366492,0.8641618497109828,0.5086391015112905,1.993948715394536,0.22534573056475082,-0.4249432867762897,0.4710104704491439,0.19337574827611353,0.22534573056475082,2.6529283036720512,0.5750567132237103,3.0,1.4771150324349394,2.6529283036720512
1489422300,0.8372594966120859,1.0,0.26220278338837555,0.6392813998430011,1.7693925905739833,1.3694887049847722,0.3640691480866167,0.22589301102913562,0.8107468794929631,0.8164118156945209,0.9290470436213971,1.037608790453764,1.0,0.45595986858147086,-0.25297464512324497,-1.55353408209094,0.8641618497109828,0.4760491938167546,2.013060638388294,0.4875485139531264,-0.16274050338791413,0.7332132538375195,0.45462365653964315,0.4875485139531264,3.0,0.8372594966120859,3.0,2.1194219888584183,3.0
1489422360,0.5673379478664113,1.0,-0.26992154874567453,-0.5321243321340501,1.2448062032598324,1.0783476642131233,0.11157387279938735,0.04122010415558808,-0.22330166487679834,0.7063587825979586,0.860305131079822,1.0190865688819875,1.0,-0.32238696585454557,-0.2707270020234662,-1.4886519879073021,0.8049132947976879,0.44470353749463815,1.979302693629291,0.21762696520745184,-0.43266205213358866,0.4632917050918449,0.18267590699390784,0.21762696520745184,2.541086471997131,0.5673379478664113,3.0,1.3965238638298845,2.541086471997131
1489422420,0.906137057689693,1.0,0.33879910982328165,0.6087206585689562,2.0118400149896165,1.6169917815446946,0.4557349129175752,0.34575260303026967,1.0120968230825629,0.6668645807882841,0.928283424227031,1.036055043465146,1.0,0.597173362186337,-0.38736433620003025,-1.384786957342574,0.8049132947976879,0.41701138680395056,2.0217889159543856,0.5564260750307335,-0.09386294231030701,0.8020908149151266,0.521341764891021,0.5564260750307335,3.0,0.906137057689693,3.0,2.1955291441192077,3.0
1489422480,0.9348662556737852,1.0,0.028729197984092236,-0.3100699118391894,1.9107129499524487,1.7409610504493138,0.44559011626359757,0.39788338897925957,1.0888996507200754,0.6233270666800836,0.9241302421231697,1.0350747747223117,0.0,0.03170513526655761,-0.49501041668939205,-1.265846929457354,0.7817919075144509,0.38830152245757327,1.9785215859856748,0.5851552730148257,-0.06513374432621477,0.8308200128992188,0.547878871963735,0.5851552730148257,3.0,0.9348662556737852,3.0,2.1999161309906405,3.0
1489422540,0.7921864598462007,1.0,-0.1426797958275845,-0.17140899381167674,1.7854111753633408,1.627212187478076,0.3484867279427155,0.3053498530764557,0.4477735076255388,0.5484141239299652,0.868772808829524,1.0250216009208357,1.0,-0.15262054327199032,-0.5913122056135919,-1.0776923029772476,0.7369942196531792,0.35875041050727646,2.0108276877740376,0.44247547718724123,-0.20781354015379927,0.6881402170716343,0.4027349829366783,0.44247547718724123,3.0,0.7921864598462007,3.0,1.810804022085935,3.0
1489422600,0.7850784612513504,1.0,-0.00710799859485034,0.13557179723273416,1.7482642749059925,1.1676151384552402,0.336016799052959,0.11270069275991701,0.3601884223726722,0.47395323942355855,0.8348822789094629,1.0237496104714154,0.0,-0.008972633281601814,-0.6991730884621655,-0.806216338488797,0.7297687861271677,0.33235917561124273,1.993948715394536,0.4353674785923909,-0.2149215387486496,0.681032218476784,0.39389935885841787,0.4353674785923909,2.944576125669022,0.7850784612513504,3.0,1.7520014207564798,2.944576125669022
1489422660,0.6352837472292834,1.0,-0.149794714022067,-0.14268671542721667,1.5903411927283406,1.3021276292245612,0.23581994025877406,0.14740242671110537,-0.43156378689517144,0.36632502423190977,0.7151972236893184,1.0164490080428097,0.0,-0.19080222094401442,-0.7300028978656945,-0.5868439468318982,0.7297687861271677,0.3080503022248195,2.002099410207946,0.2855727645703239,-0.3647162527707166,0.531237504454717,0.2425128473477033,0.2855727645703239,2.3508895886773487,0.6352837472292834,3.0,1.388953479803372,2.3508895886773487
1489422720,0.5807820029481556,1.0,-0.05450174428112775,0.09529296974093926,1.5149069027948399,1.153370400875466,0.19740398686236482,0.07722997620348371,-0.8486160005453909,0.2439145753205941,0.5672130680043935,1.0126456840008735,0.0,-0.08579118310334682,-0.6926182103038304,-0.5071078348100744,0.7044797687861272,0.28461306544262926,2.040900838948144,0.23107102028919613,-0.41921799705184437,0.4767357601735892,0.18775727878042697,0.23107102028919613,2.05313484567113,0.5807820029481556,3.0,1.24903498205479,2.05313484567113
1489422780,0.6850190196707673,1.0,0.10423701672261165,0.1587387610037394,1.7264330698459205,0.8595964940074179,0.28823617784771105,-0.11188862763387131,-0.3880840077146086,0.14222448564953466,0.36619506429613097,1.01594383630633,1.0,0.17947700891812332,-0.6699797266034121,-0.3574794767363594,0.6791907514450868,0.25864452936909943,1.9683414654489426,0.3353080370118078,-0.3149809803292327,0.5809727768962009,0.2919228347930184,0.3353080370118078,2.2228987648870855,0.6850190196707673,3.0,1.4518581644020148,2.2228987648870855
1489422840,0.78227672037737,1.0,0.09725770070660267,-0.006979316016008985,1.806744375856093,1.0570232590982758,0.34930084906369707,0.042201500987482765,0.14840045465715854,0.05895928347346015,-0.4367793766604982,1.0190437872497666,0.0,0.14197810267129007,-0.6468586509779489,-0.22687151026522567,0.6596820809248555,0.23165838439024805,1.9492295424551846,0.43256573771841045,-0.21772327962263005,0.6782304776028035,0.3884577259169928,0.43256573771841045,2.3664939475459676,0.78227672037737,3.0,1.6270902998176444,2.3664939475459676
1489422900,0.8917447461290591,1.0,0.10946802575168912,0.012210325045086456,1.83768392434331,1.4254810804855298,0.40649005444005115,0.2661701535674209,0.9926855679645318,-0.005647273167907173,3.0,1.0217126819441873,0.0,0.1399351698704287,-0.5618282259612217,-0.4249959613723413,0.621748554913295,0.20449117984747842,2.032688790264398,0.5420337634700996,-0.10825525387094093,0.7876985033544927,0.4961969824771186,0.5420337634700996,2.482000459814214,0.8917447461290591,3.0,1.8174190745115064,2.482000459814214
1489422960,1.0,1.0,0.10825525387094093,-0.001212771880748198,2.1436781609195408,1.5774555042847724,0.5335120643431637,0.3660676974508984,2.38217704799256,-0.04926209984433484,0.800012327247724,1.0119223518982616,0.0,0.12139713111948464,-0.33215692613314035,-1.2351325465691882,0.45591808628499275,0.18144763219458596,2.1061837778518937,0.6502890173410405,0.0,0.8959537572254336,0.6019547462684086,0.6502890173410405,2.168413384286982,1.0,3.0,1.988551765261204,2.168413384286982
1489423020,0.2951533848724301,0.0,-0.7048466151275699,-0.8131018689985108,0.6255239349853208,0.4565624111181158,-0.1766964810793124,-0.35131548265786666,-3.0,-0.1660736699946617,1.8512370564664329,0.9711731403314069,1.0,-0.7048466151275699,-0.8625536514547221,0.4911934690099682,0.7048466151275699,0.21624389197951338,1.897233934920382,-0.05455759778652941,-0.7048466151275699,0.19110714209786367,-0.10497118806275801,-0.05455759778652941,0.531128505212174,0.2951533848724301,2.8367519768294684,0.5705859132262661,0.531128505212174
1489423080,0.28917054598988085,0.0,-0.005982838882549246,0.6988637762450207,0.6517257622611816,0.48021173945439616,-0.15452918591360437,-0.31300245860685966,-3.0,-0.221181573636632,1.5125485105481797,0.9732001848122346,0.0,-0.02027027027027023,-0.9464574001039228,0.5227835578642841,0.7108294540101192,0.24579951483287782,1.9573802372685947,-0.056205176553471736,-0.7108294540101192,0.18512430321531442,-0.10994444234617201,-0.056205176553471736,0.5203623868632786,0.28917054598988085,2.779250247569412,0.5563197547349401,0.5203623868632786
1489423140,0.2782020080385406,0.0,-0.01096853795134023,-0.004985699068790983,0.8540687160360136,0.541690321591723,-0.04753525737700898,-0.2353792706910875,-3.0,-0.2843478975094185,1.529720782811407,0.9815074475813539,0.0,-0.03793103448275835,-0.8913137999913285,0.170816527989055,0.7217979919614594,0.2752622083196566,1.9405012648890931,-0.06500608444700845,-0.7217979919614594,0.1741557652639742,-0.120006638115632,-0.06500608444700845,0.5006245032236372,0.2782020080385406,2.673830410592642,0.5326731460735629,0.5006245032236372
1489423200,0.30811620245128685,0.0,0.02991419441274623,0.04088273236408646,0.6474779916300282,0.3890881648896725,-0.1677551112216354,-0.4837768188608736,-2.958202545899572,-0.37781386875225437,1.148472490021702,0.9717018190826804,1.0,0.10752688172042985,-0.8217421697005006,-0.2658005918791968,0.7217979919614594,0.2994268165054672,1.9405012648890931,-0.03436934668166097,-0.6918837975487131,0.20406995967672042,-0.08901276956642684,-0.03436934668166097,0.5544550949681141,0.30811620245128685,2.961339056892925,0.5893922116773163,0.5544550949681141
1489423260,0.3400246764915496,0.0,0.03190847404026276,0.0019942796275165264,0.9325676789069708,0.8048259652267836,-0.02458658356206961,-0.08245756337472704,-2.294762050397789,-0.41144358097510153,1.3214207917584821,0.9907417424641695,0.0,0.10355987055016194,-0.6790442422974249,-0.6321078017337847,0.7217979919614594,0.3180604929921005,1.9610650308534914,-0.0017383292887970803,-0.6599753235084505,0.23597843371698318,-0.05679694494890247,-0.0017383292887970803,0.6118743928288898,0.3400246764915496,3.0,0.6472918586734777,0.6118743928288898
1489423320,0.31011048207880326,0.0,-0.029914194412746342,-0.0618226684530091,0.6390674575436113,0.7282574912802514,-0.17514420961020466,-0.11571484178245878,-2.293276206018416,-0.5242388675945991,1.166090060651759,0.9804755961126211,1.0,-0.08797653958944295,-0.6621519196823427,-0.8070208532015823,0.7217979919614594,0.3345450407516098,1.8738596355890453,-0.030568708672641776,-0.6898895179211968,0.20606423930423684,-0.08594281145647986,-0.030568708672641776,0.5580438010844125,0.31011048207880326,2.9805062999796106,0.5868663142120012,0.5580438010844125
1489423380,0.3190847404026272,0.0,0.008974258323823925,0.03888845273657027,0.8014721088901008,0.6315713678937029,-0.07903858399415559,-0.1861388283395375,-2.0136253882933985,-0.5939521604903227,1.0923861565417463,0.975909538232742,1.0,0.028938906752411692,-0.551136477982933,-1.097584910571923,0.7217979919614594,0.35513512418042553,1.8428508703266444,-0.021086557380719906,-0.6809152595973729,0.21503849762806077,-0.0764755895295613,-0.021086557380719906,0.5741929786077558,0.3190847404026272,3.0,0.6009844455046017,0.5741929786077558
1489423440,0.37691884960060335,0.0,0.05783410919797616,0.04885985087415223,0.9188936660197714,0.9424940513001502,-0.03326881795971842,-0.022997573299522067,-1.553875769856059,-0.6279223902778878,0.9984388333425418,0.9701794907668878,0.0,0.18124999999999994,-0.41000022475697445,-1.3060027929359963,0.7217979919614594,0.3702849375199174,1.9154102438258456,0.03927645355136039,-0.6230811503993967,0.2728726068260369,-0.01802175201076478,0.03927645355136039,0.6782654559804114,0.37691884960060335,3.0,0.705152892667188,0.6782654559804114
1489423500,0.22934215716438827,0.0,-0.14757669243621507,-0.2054108016341913,0.572204846972019,0.5439204976158386,-0.1714621323798476,-0.19230431170314205,-2.0880501174489847,-0.6508120127975957,1.034215100865971,0.962321699250909,1.0,-0.39153439153439157,-0.3249655453127594,-1.3993806759217313,0.7706578428356117,0.3928470640575192,1.9050265983981791,-0.10830023888485468,-0.7706578428356117,0.12529591438982185,-0.16484240594283422,-0.10830023888485468,0.4127012033743244,0.22934215716438827,2.034676573817395,0.42647040817569837,0.4127012033743244
1489423560,0.3180876005888689,0.0,0.08874544342448065,0.23632213586069573,0.7415417188728005,0.6412667465957568,-0.11086682300362444,-0.177942487167086,-1.5429172534050983,-0.6488025663420712,1.1039863071204974,0.9831804591354159,1.0,0.3869565217391303,-0.2107631832279592,-1.5012811035095162,0.7706578428356117,0.4055429192837443,1.9104281137149868,-0.017172515018067325,-0.6819123994111311,0.2140413578143025,-0.07425612093805295,-0.017172515018067325,0.5723986255496064,0.3180876005888689,2.8220079436858647,0.5907628945528622,0.5723986255496064
1489423620,0.28717626636236443,0.0,-0.030911334226504494,-0.11965677765098515,0.7678619881947094,0.5591642029333914,-0.08681837170734058,-0.22640501236726368,-1.5684028738595286,-0.7135380299600869,1.0980812495062147,0.981554767909359,1.0,-0.0971786833855799,-0.13494822180750357,-1.6178584381667374,0.7706578428356117,0.4247356338678787,1.902277418901577,-0.04772257756827131,-0.7128237336376355,0.183130023587798,-0.10482317625967225,-0.04772257756827131,0.5167736807469802,0.28717626636236443,2.2582497309404124,0.5299842108140497,0.5167736807469802
1489423680,0.26125063120465103,0.0,-0.0259256351577134,0.004985699068791094,0.6187078440592688,0.3914669758752223,-0.1610013795192095,-0.4061125112943042,-1.5461530659952025,-0.7796968471699688,1.0091193107344303,0.9641210044132793,0.0,-0.09027777777777758,-0.06390426214074099,-1.7075923685129273,0.7706578428356117,0.44573710913716774,1.8766701689559837,-0.06714532255257438,-0.738749368795349,0.1572043884300846,-0.12941392041162741,-0.06714532255257438,0.4701205012351001,0.26125063120465103,2.0543799635638478,0.480201935865158,0.4701205012351001
1489423740,0.34401323574658244,0.0,0.0827626045419314,0.1086882396996448,0.9231434311760811,0.6947035216384573,-0.028640919749396032,-0.15118108101062605,-1.1237291134798428,-0.766441350079597,0.9907521179182558,0.9702815632812513,1.0,0.3167938931297709,0.0669562861343976,-1.699790489908322,0.7706578428356117,0.45600965378803315,1.871268653639176,0.021758900486466837,-0.6559867642534176,0.239966992972016,-0.04557380653117338,0.021758900486466837,0.6190518050614867,0.34401323574658244,2.7051949901890358,0.6309921381246768,0.6190518050614867
1489423800,0.39287308662073467,0.0,0.04885985087415223,-0.03390275366777917,0.9423901048844634,0.5722125966423725,-0.0240169938082197,-0.2937127888493866,-0.8507839159742843,-0.7472735042427934,0.9369458623879999,0.9655253028129723,0.0,0.1420289855072462,0.19906358207480904,-1.6373551455740765,0.7706578428356117,0.4634537259277623,1.9328667989580288,0.07061875136061907,-0.6071269133792654,0.28882684384616825,0.004032213585619837,0.07061875136061907,0.7069751049107992,0.39287308662073467,3.0,0.7169670935971634,0.7069751049107992
1489423860,0.3400246764915496,0.0,-0.052848410129185064,-0.1017082610033373,1.0657916330365378,0.7485547845853524,0.020989823944632724,-0.11421686132708814,-1.0150846186442726,-0.7085647605835402,1.0000158776917072,0.974191210843916,1.0,-0.13451776649746178,0.30879856431636665,-1.5800336431908588,0.7706578428356117,0.4667531081500554,1.91634585791414,0.017770341231434006,-0.6599753235084505,0.23597843371698318,-0.04842978177109847,0.017770341231434006,0.6118743928288898,0.3400246764915496,2.503160384384601,0.6155476849035958,0.6118743928288898
1489423920,0.22934215716438827,0.0,-0.11068251932716133,-0.05783410919797627,0.6683173798618501,0.48783625075056103,-0.11382138170960637,-0.2407790296304299,-1.3932970630393469,-0.7265855322949818,0.9720856895210803,0.9564878120398035,0.0,-0.3255131964809385,0.424320380797328,-1.4906422433372868,0.7706578428356117,0.4878183280352261,1.9044490156454972,-0.09291217809572733,-0.7706578428356117,0.12529591438982185,-0.1583359449336174,-0.09291217809572733,0.4127012033743244,0.22934215716438827,1.6883486463591149,0.41383819964829005,0.4127012033743244
